#f_gw[Hz], f_dot_total [yr^(-2)], m1 [msun], m2[msun], xGx[kpc], yGx[kpc], zGx[kpc]
3.912935033440589905e-03,-4.807538539171218872e-02,7.952291518449783325e-02,9.204770922660827637e-01,-4.079076843261718750e+02,6.907460021972656250e+01,-2.260236968994140625e+02
3.569452324882149696e-03,-2.856912091374397278e-02,7.177138328552246094e-02,1.053228616714477539e+00,-8.778608398437500000e+02,1.235371582031250000e+03,3.858070678710937500e+02
4.191342741250991821e-03,-7.198850810527801514e-02,8.569687604904174805e-02,8.893031477928161621e-01,-1.895559082031250000e+02,-2.315232666015625000e+03,1.686433715820312500e+03
3.215491538867354393e-03,-1.695683412253856659e-02,6.427015364170074463e-02,8.357298374176025391e-01,1.650124023437500000e+03,3.179444091796875000e+03,3.509879760742187500e+02
3.338553477078676224e-03,-2.045284770429134369e-02,6.706237792968750000e-02,7.829376459121704102e-01,-1.503177978515625000e+03,4.182144531250000000e+03,2.890141601562500000e+02
3.356958273798227310e-03,-2.150773629546165466e-02,6.740009784698486328e-02,8.325998783111572266e-01,-3.759479064941406250e+02,9.400023193359375000e+02,1.528303985595703125e+02
3.500344697386026382e-03,-2.779551222920417786e-02,7.075981050729751587e-02,7.042402029037475586e-01,-3.829420166015625000e+02,2.901070861816406250e+02,2.750038757324218750e+02
3.163103247061371803e-03,-1.513040997087955475e-02,6.293956935405731201e-02,9.620604515075683594e-01,9.033544921875000000e+02,-8.964771118164062500e+02,-4.642331848144531250e+02
3.722900291904807091e-03,-3.763738647103309631e-02,7.548499107360839844e-02,8.245150446891784668e-01,-7.721349487304687500e+02,-5.031969604492187500e+02,-2.011631622314453125e+02
3.338384907692670822e-03,-2.015868388116359711e-02,6.694900989532470703e-02,8.580510020256042480e-01,9.059691162109375000e+02,1.214603271484375000e+02,-2.113635253906250000e+02
3.373752813786268234e-03,-2.269377373158931732e-02,6.787794828414916992e-02,7.571220993995666504e-01,2.125672912597656250e+01,1.986751365661621094e+01,2.067868652343750000e+02
4.831665661185979843e-03,-1.785567253828048706e-01,9.986047446727752686e-02,7.751395106315612793e-01,9.628434448242187500e+02,-9.122191162109375000e+02,-1.130873779296875000e+03
4.333500284701585770e-03,-8.636928349733352661e-02,8.881817013025283813e-02,8.861818313598632812e-01,1.122692382812500000e+03,-6.281591186523437500e+02,3.567785644531250000e+01
3.773172385990619659e-03,-4.280214756727218628e-02,7.677706331014633179e-02,6.982229351997375488e-01,1.563270721435546875e+02,5.391850585937500000e+02,4.224484863281250000e+02
3.432264551520347595e-03,-2.456340380012989044e-02,6.913888454437255859e-02,7.808610796928405762e-01,-4.608936523437500000e+03,9.749202728271484375e+01,4.460476989746093750e+02
3.408281132578849792e-03,-2.216607891023159027e-02,6.821410357952117920e-02,1.056785821914672852e+00,2.217388916015625000e+02,-1.206329154968261719e+01,-3.762027282714843750e+02
3.070085309445858002e-03,-1.308545470237731934e-02,6.105704978108406067e-02,8.389429450035095215e-01,6.993713867187500000e+03,-1.639699218750000000e+03,3.363801879882812500e+02
4.092128947377204895e-03,-6.028682738542556763e-02,8.329052478075027466e-02,1.041709423065185547e+00,9.047691406250000000e+03,3.406080322265625000e+03,1.373551177978515625e+02
3.887552767992019653e-03,-5.288914963603019714e-02,7.929756492376327515e-02,6.957024335861206055e-01,1.308267211914062500e+02,-1.527462768554687500e+03,-2.006120491027832031e+01
3.399221459403634071e-03,-2.325171791017055511e-02,6.837061792612075806e-02,8.066293597221374512e-01,6.814075469970703125e+01,-2.953926696777343750e+02,-1.067687072753906250e+02
3.442257177084684372e-03,-2.421412803232669830e-02,6.931936740875244141e-02,8.056806325912475586e-01,1.849057373046875000e+03,9.978905677795410156e+00,1.128976364135742188e+02
3.790100803598761559e-03,-4.233015701174736023e-02,7.700822502374649048e-02,7.979917526245117188e-01,5.197580566406250000e+02,-2.632367858886718750e+02,-1.520210571289062500e+02
3.674005391076207161e-03,-3.710281476378440857e-02,7.455563545227050781e-02,7.254443764686584473e-01,-1.696704711914062500e+03,2.192720703125000000e+03,3.395894165039062500e+02
3.512881463393568993e-03,-2.769651636481285095e-02,7.088366150856018066e-02,8.041163682937622070e-01,8.389320068359375000e+02,3.178216796875000000e+03,3.152690734863281250e+02
3.964694216847419739e-03,-5.810452252626419067e-02,8.100119233131408691e-02,6.939988136291503906e-01,1.871652954101562500e+03,1.344774902343750000e+03,7.242677612304687500e+02
3.719406668096780777e-03,-3.873257711529731750e-02,7.548498362302780151e-02,7.745149731636047363e-01,1.048369262695312500e+03,-1.325291992187500000e+03,3.439679565429687500e+02
4.092338029295206070e-03,-6.553961336612701416e-02,8.366419374942779541e-02,7.913358211517333984e-01,7.385708007812500000e+02,-5.380789794921875000e+02,1.382073211669921875e+02
4.902708344161510468e-03,-1.876959949731826782e-01,1.013729274272918701e-01,7.986270785331726074e-01,-3.130752868652343750e+02,2.225887451171875000e+03,-2.546515350341796875e+02
4.013643134385347366e-03,-5.508417263627052307e-02,8.170545101165771484e-02,9.432945251464843750e-01,2.388002872467041016e+00,-6.408411979675292969e+00,-2.000658721923828125e+02
3.968968056142330170e-03,-5.207987129688262939e-02,8.079258352518081665e-02,8.942074179649353027e-01,2.741577453613281250e+02,5.063574707031250000e+03,4.908047103881835938e+01
3.443801309913396835e-03,-2.511835470795631409e-02,6.939257681369781494e-02,7.806074023246765137e-01,1.346070800781250000e+03,8.578953247070312500e+02,-4.945189208984375000e+02
4.376954864710569382e-03,-9.555070847272872925e-02,8.988142013549804688e-02,8.101185560226440430e-01,1.248142318725585938e+02,2.573461914062500000e+02,2.980381469726562500e+02
4.241364542394876480e-03,-9.804719686508178711e-02,8.715933561325073242e-02,6.128406524658203125e-01,-7.437382202148437500e+02,4.241504287719726562e+01,1.780978546142578125e+02
3.673558356240391731e-03,-3.715246915817260742e-02,7.458443194627761841e-02,7.004156112670898438e-01,-1.909651977539062500e+03,1.146783325195312500e+03,-8.114080047607421875e+01
3.524072235450148582e-03,-2.828074060380458832e-02,7.113010436296463013e-02,8.038699030876159668e-01,1.013968811035156250e+03,-1.575872680664062500e+03,1.087220993041992188e+02
3.841249737888574600e-03,-4.857054352760314941e-02,7.828198373317718506e-02,6.967180371284484863e-01,4.830025878906250000e+03,-2.413551757812500000e+03,-1.649837341308593750e+02
3.535637166351079941e-03,-2.977913245558738708e-02,7.154041528701782227e-02,7.034595608711242676e-01,-7.146550292968750000e+02,-1.832084106445312500e+03,6.089136505126953125e+01
3.469995921477675438e-03,-2.554190717637538910e-02,6.978397816419601440e-02,9.052160382270812988e-01,-6.854034667968750000e+03,-1.417520507812500000e+03,-2.501427307128906250e+02
3.329395549371838570e-03,-1.980935595929622650e-02,6.674841046333312988e-02,8.582516312599182129e-01,1.226173461914062500e+03,2.119481353759765625e+02,-1.235988082885742188e+02
3.168725874274969101e-03,-1.561794150620698929e-02,6.319960206747055054e-02,8.618004322052001953e-01,2.034661376953125000e+03,-3.703791015625000000e+03,-5.988005981445312500e+02
3.318971954286098480e-03,-2.051904611289501190e-02,6.663232296705245972e-02,7.833676934242248535e-01,1.180406494140625000e+03,9.755683593750000000e+02,4.326668090820312500e+02
3.301069606095552444e-03,-1.911129243671894073e-02,6.598636507987976074e-02,9.590136408805847168e-01,8.965390014648437500e+02,-2.897997070312500000e+03,5.160610351562500000e+02
3.766783513128757477e-03,-4.216696321964263916e-02,7.656673341989517212e-02,7.484332323074340820e-01,-5.153710937500000000e+03,-4.953545410156250000e+03,-2.508931121826171875e+02
5.241105798631906509e-03,-3.315383195877075195e-01,1.088014990091323853e-01,7.161985039710998535e-01,-4.452187988281250000e+03,4.713373107910156250e+02,-5.004883575439453125e+01
3.652825718745589256e-03,-3.434086963534355164e-02,7.397692650556564331e-02,8.010230660438537598e-01,8.740225830078125000e+02,2.823089599609375000e+03,-9.874669647216796875e+01
7.334503345191478729e-03,-1.935012459754943848e+00,1.532539874315261841e-01,9.467459917068481445e-01,2.589455261230468750e+02,-8.955244750976562500e+02,-2.591910400390625000e+02
3.379028057679533958e-03,-2.129491232335567474e-02,6.770246475934982300e-02,9.572975635528564453e-01,3.371914978027343750e+02,7.787454223632812500e+02,-4.191274719238281250e+02
3.221014281734824181e-03,-1.727575622498989105e-02,6.454466283321380615e-02,7.354553341865539551e-01,1.387131713867187500e+03,1.788433715820312500e+03,6.205301513671875000e+02
3.159410785883665085e-03,-1.487803831696510315e-02,6.272237747907638550e-02,1.062277555465698242e+00,2.648178466796875000e+03,3.487278564453125000e+03,-2.281952667236328125e+02
5.102868657559156418e-03,-2.909720242023468018e-01,1.058273687958717346e-01,6.941726207733154297e-01,-1.821620361328125000e+03,-9.860138549804687500e+02,2.367880859375000000e+02
4.493456799536943436e-03,-1.229509860277175903e-01,9.252808243036270142e-02,7.324718832969665527e-01,-2.456039794921875000e+03,1.491987792968750000e+03,8.996868133544921875e+01
3.770824754610657692e-03,-4.134802892804145813e-02,7.661218196153640747e-02,7.733877897262573242e-01,1.310497802734375000e+03,-7.337983398437500000e+02,-1.455408477783203125e+02
4.174819216132164001e-03,-7.011736929416656494e-02,8.533274382352828979e-02,8.896672725677490234e-01,-1.184363159179687500e+03,9.729577636718750000e+02,1.995388183593750000e+02
4.049847368150949478e-03,-6.379705667495727539e-02,8.280283212661743164e-02,7.421971559524536133e-01,-5.038509765625000000e+03,6.747876586914062500e+02,7.400405120849609375e+01
4.180423915386199951e-03,-7.074717432260513306e-02,8.545632660388946533e-02,8.895436525344848633e-01,7.914906311035156250e+01,-1.103572387695312500e+02,8.548748779296875000e+01
3.614952089264988899e-03,-3.093563392758369446e-02,7.277461886405944824e-02,1.052225351333618164e+00,7.346892089843750000e+02,4.259077453613281250e+01,-6.103717041015625000e+01
3.446476534008979797e-03,-2.441435679793357849e-02,6.941326707601547241e-02,8.055866956710815430e-01,8.457734680175781250e+01,5.015063476562500000e+02,-7.692665100097656250e+01
4.409787245094776154e-03,-1.007996127009391785e-01,9.063496440649032593e-02,7.843650579452514648e-01,-9.516559448242187500e+02,3.962611389160156250e+01,3.596708984375000000e+02
4.186976235359907150e-03,-7.676440477371215820e-02,8.574017882347106934e-02,7.892597913742065430e-01,2.490642089843750000e+03,-3.481861572265625000e+02,4.326797485351562500e+02
3.560212673619389534e-03,-3.182109072804450989e-02,7.218725234270095825e-02,6.278127431869506836e-01,-4.770865234375000000e+03,-3.268599853515625000e+03,1.466754913330078125e+02
4.180558025836944580e-03,-7.329861819744110107e-02,8.548852056264877319e-02,8.645114898681640625e-01,2.087489746093750000e+03,-1.986311645507812500e+02,-1.747972259521484375e+02
5.011830944567918777e-03,-2.440060377120971680e-01,1.038315296173095703e-01,7.211684584617614746e-01,6.685377197265625000e+02,7.561563110351562500e+02,-4.940490112304687500e+02
3.845317056402564049e-03,-5.019703134894371033e-02,7.844021916389465332e-02,6.465597748756408691e-01,-1.562953948974609375e+02,2.027908782958984375e+02,-8.481816864013671875e+01
3.445748006924986839e-03,-2.438346296548843384e-02,6.939705461263656616e-02,8.056029081344604492e-01,2.155600929260253906e+01,1.514239624023437500e+03,-3.526894836425781250e+02
3.191602416336536407e-03,-1.591025851666927338e-02,6.349980086088180542e-02,1.011500239372253418e+00,-8.117489013671875000e+02,-5.953016357421875000e+02,6.116594238281250000e+02
4.854072351008653641e-03,-2.049189060926437378e-01,1.004280596971511841e-01,6.995719671249389648e-01,3.251257324218750000e+02,1.460099029541015625e+02,4.452113647460937500e+02
3.583000740036368370e-03,-3.128172084689140320e-02,7.251213490962982178e-02,7.524878978729248047e-01,-2.298135681152343750e+02,8.182410430908203125e+01,-1.978356628417968750e+02
3.634136170148849487e-03,-3.292789682745933533e-02,7.340946793556213379e-02,9.015905261039733887e-01,-1.031985961914062500e+03,-6.555043334960937500e+02,-4.721310119628906250e+02
3.954905550926923752e-03,-5.708134174346923828e-02,8.078491687774658203e-02,6.942150592803955078e-01,3.300202392578125000e+03,7.410996704101562500e+02,-3.682833862304687500e+02
4.215428605675697327e-03,-7.704730331897735596e-02,8.633506298065185547e-02,8.136649131774902344e-01,1.488779449462890625e+02,1.125456176757812500e+03,3.076073913574218750e+02
4.058246500790119171e-03,-6.463109701871871948e-02,8.294793963432312012e-02,7.670520544052124023e-01,-3.528628662109375000e+03,-2.695928710937500000e+03,-9.879819488525390625e+01
4.942541476339101791e-03,-1.991940289735794067e-01,1.022450029850006104e-01,7.977549433708190918e-01,4.092742431640625000e+03,-3.036984130859375000e+03,-4.980181503295898438e+01
4.181917756795883179e-03,-5.356566235423088074e-02,8.473160117864608765e-02,1.430666923522949219e+00,3.404848388671875000e+03,5.770648925781250000e+03,-4.290298156738281250e+02
3.375615924596786499e-03,-2.263371832668781281e-02,6.800489127635955811e-02,7.069951295852661133e-01,5.248868408203125000e+02,-6.846835327148437500e+02,6.911622619628906250e+01
3.816784825176000595e-03,-4.438114166259765625e-02,7.759606838226318359e-02,7.974039316177368164e-01,7.219952392578125000e+01,1.437948608398437500e+03,-1.123827392578125000e+03
3.500660881400108337e-03,-2.633496187627315521e-02,7.042907178401947021e-02,9.295709133148193359e-01,1.363110595703125000e+03,-7.152075805664062500e+02,-3.501244812011718750e+02
3.510877257212996483e-03,-2.837331220507621765e-02,7.099318504333496094e-02,7.040067911148071289e-01,1.334143829345703125e+02,6.890339355468750000e+02,1.737212371826171875e+02
3.197540529072284698e-03,-1.636007241904735565e-02,6.387518346309661865e-02,8.361248373985290527e-01,3.394819335937500000e+02,9.568115844726562500e+02,-1.999816284179687500e+02
3.447572002187371254e-03,-2.450434304773807526e-02,6.929142773151397705e-02,9.057086110115051270e-01,-4.864967285156250000e+03,4.735822753906250000e+03,-1.856985931396484375e+02
3.584286896511912346e-03,-3.027269802987575531e-02,7.245643436908721924e-02,8.025435805320739746e-01,-1.568232631683349609e+01,7.383810058593750000e+03,-5.331341266632080078e+00
4.363699350506067276e-03,-9.355264902114868164e-02,8.958925306797027588e-02,8.104107379913330078e-01,5.808708572387695312e+01,2.919706726074218750e+01,-4.573585510253906250e+01
3.421401139348745346e-03,-2.405670471489429474e-02,6.889961659908294678e-02,7.811003923416137695e-01,1.830006713867187500e+03,-1.659462768554687500e+03,-2.935291137695312500e+02
5.011774599552154541e-03,-1.968992650508880615e-01,1.036229878664016724e-01,8.963770270347595215e-01,1.599754638671875000e+02,-4.333652496337890625e+00,-1.785121459960937500e+02
3.975589293986558914e-03,-5.926302820444107056e-02,8.124157041311264038e-02,6.937584280967712402e-01,6.212156250000000000e+03,-3.351331298828125000e+03,6.455202484130859375e+01
4.717696923762559891e-03,-1.570507735013961792e-01,9.737294912338256836e-02,7.776270508766174316e-01,3.753833923339843750e+02,-2.396387207031250000e+03,-1.062339965820312500e+03
3.372242907062172890e-03,-2.151282131671905518e-02,6.741448491811752319e-02,1.057585477828979492e+00,1.174989135742187500e+03,-1.241285156250000000e+03,1.118917999267578125e+02
3.557310439646244049e-03,-2.857223711907863617e-02,7.175114005804061890e-02,8.782488703727722168e-01,-1.063322631835937500e+03,-5.295499877929687500e+02,1.704532318115234375e+02
4.083779174834489822e-03,-6.287947297096252441e-02,8.332616835832595825e-02,8.916738629341125488e-01,-2.095297607421875000e+03,-8.463155273437500000e+03,-4.652521362304687500e+02
5.297027528285980225e-03,-2.777300179004669189e-01,1.097940430045127869e-01,9.152059555053710938e-01,2.546451721191406250e+02,-7.012216186523437500e+01,-1.171173400878906250e+02
3.530602436512708664e-03,-2.835428901016712189e-02,7.131426036357879639e-02,7.786857485771179199e-01,-1.392670410156250000e+03,-2.682168457031250000e+03,1.527090301513671875e+02
3.513245843350887299e-03,-2.712159231305122375e-02,7.081945240497589111e-02,8.541805148124694824e-01,1.886626708984375000e+03,4.148739318847656250e+02,-2.452308044433593750e+02
3.710856195539236069e-03,-3.653738275170326233e-02,7.510864734649658203e-02,8.998913764953613281e-01,1.953490722656250000e+03,3.806038085937500000e+03,1.674654541015625000e+02
3.366329707205295563e-03,-2.103213407099246979e-02,6.749390065670013428e-02,9.075061082839965820e-01,5.373170898437500000e+03,-2.094106689453125000e+03,1.461344909667968750e+02
5.068424157798290253e-03,-2.133198082447052002e-01,1.048208102583885193e-01,9.201791882514953613e-01,-2.398626556396484375e+02,3.678328247070312500e+02,2.729539184570312500e+02
